Spp.ID,Group,Taxa,Common Name,Scientific Name,DPS/Stock,ESA T/E,Waters,Year Listed,CH Year,RP Year,MMPA,CITES,Pop_Location,Time,Estimate,Measure_Precision,Measure_variation,Measure_Unit,Weigth(kg),Length(m),Lifespan(yrs),Maturity(yrs),Diet,Behavior,MinPopEstimate,PBR,Growth Rate(%),Mortality(per/yr),Conservation_actions,ESA agency region,ESA agency secondary,Main Threat,PrimarySource,PrimarySourceType,DataSource,RP_History,RP_Status,CH_History,CH Final 1 size,CH Last Final date,CH Last Final size,CH_Current,CH Note,PROJECT PopsNumber,Index_Species,Index_Species_Narr,Index_Use_narr,Pop_CaptiveWild,Pop_Extent,Measure_Type,PointBeforeListingGap,PopNotes,Measure_Method,ListPeriod,DataNotes,DataResearch
4a,Marine mammal,Cetacean,Beluga whale,Delphinapterus leucas,Cook Inlet DPS,Endangered,US,2008,2011,2017,depleted,Appendix II,Cook Inlet,2016,328,0.08,CV,Individuals,,,,,,,,,,12,,Marine,,Multiple,"Shelden, K. E. W. , Sims, C. L. , Vate Brattstr”m, L. , Goetz, K. T. , and Hobbs, R. C. (2015). ? Aerial surveys of beluga whales (Delphinapterus leucas) in Cook Inlet, Alaska, June 2014,? Alaska Fisheries Science Center Processed Report 2015-03, 55 p. Available at http://www.afsc.noaa.gov/Publications/ProcRpt/PR2015-03.pdf",Academic Journal,"Shelden, K. E. W. , Sims, C. L. , Vate Brattstr”m, L. , Goetz, K. T. , and Hobbs, R. C. (2015). ? Aerial surveys of beluga whales (Delphinapterus leucas) in Cook Inlet, Alaska, June 2014,? Alaska Fisheries Science Center Processed Report 2015-03, 55 p. Available at http://www.afsc.noaa.gov/Publications/ProcRpt/PR2015-03.pdf",,,,,,,,,,Yes,,,Wild,Partial,Abundance,,,,Within,,
5a,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,Eastern North Pacific Stock,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Eastern North Pacific,1979,704,293 - 1431 ,95% CI ,Individuals,150000,33,unknown,10,krill,Solitary,1551,2.3,4.1,0.9,,Marine,,,Barlow. 1994. Abundance of Large Whales in California Coastal Waters: a comparison of ship surveys in 1979/80 and in 1991. Rept. Int. Whal. Commn. 44:399-406.,Report (GOV),,O 1998,O,,,,,,,2,Yes,"Great majority of U.S. Pacific whales, Atlantic pop poorly known, appears small","Large pop, long time",Wild,Partial,Abundance,0,Pop Abundance calculated by bootstraping,2 (estimated from line-transect ship surveys),Within,,
5a,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,Eastern North Pacific Stock,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Eastern North Pacific,1993,1747,0.24,CV,Individuals,150000,33,unknown,10,krill,Solitary,1551,2.3,4.1,0.9,,Marine,,,NOAA Fisheries. 2015. Stock Assessment Report DRAFT. Blue Whale (Balaenoptera musculus): Eastern North Pacific Stock. http://www.nmfs.noaa.gov/pr/sars/pdf/stocks/pacific/2015/bluewhale-enp_2015.pdf,Report (GOV),"Calambokidis, J. and J. Barlow. 2013. Updated abundance estimates of blue and humpback whales off the US west coast incorporating  photo- identifications  from 2010 and 2011. Document PSRG-2013-13 presented to the Pacific Scientific Review Group, April 2013. 7 p. ",O 1998,O,,,,,,,2,Yes,"Great majority of U.S. Pacific whales, Atlantic pop poorly known, appears small","Large pop, long time",Wild,Partial,Abundance,0,From Peternsen model because no estimate from Chao model,2 yr Petersen mark-recapture,Within,,
5a,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,Eastern North Pacific Stock,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Eastern North Pacific,1995,1553,0.093,CV,Individuals,150000,33,unknown,10,krill,Solitary,1551,2.3,4.1,0.9,,Marine,,,NOAA Fisheries. 2015. Stock Assessment Report DRAFT. Blue Whale (Balaenoptera musculus): Eastern North Pacific Stock. http://www.nmfs.noaa.gov/pr/sars/pdf/stocks/pacific/2015/bluewhale-enp_2015.pdf,Report (GOV),"Calambokidis, J. and J. Barlow. 2013. Updated abundance estimates of blue and humpback whales off the US west coast incorporating  photo- identifications  from 2010 and 2011. Document PSRG-2013-13 presented to the Pacific Scientific Review Group, April 2013. 7 p. ",O 1998,O,,,,,,,2,Yes,"Great majority of U.S. Pacific whales, Atlantic pop poorly known, appears small","Large pop, long time",Wild,Partial,Abundance,0,Estimates from the Chao models are very  consistent estimates of abundance especially for trend analysis. This is preferibel than 2 yr Petersen models with higher variation,4 yr Chao Mark Recapture Method,Within,,
5a,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,Eastern North Pacific Stock,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Eastern North Pacific,1999,1339,0.093,CV,Individuals,150000,33,unknown,10,krill,Solitary,1551,2.3,4.1,0.9,,Marine,,,NOAA Fisheries. 2015. Stock Assessment Report DRAFT. Blue Whale (Balaenoptera musculus): Eastern North Pacific Stock. http://www.nmfs.noaa.gov/pr/sars/pdf/stocks/pacific/2015/bluewhale-enp_2015.pdf,Report (GOV),"Calambokidis, J. and J. Barlow. 2013. Updated abundance estimates of blue and humpback whales off the US west coast incorporating  photo- identifications  from 2010 and 2011. Document PSRG-2013-13 presented to the Pacific Scientific Review Group, April 2013. 7 p. ",O 1998,O,,,,,,,2,Yes,"Great majority of U.S. Pacific whales, Atlantic pop poorly known, appears small","Large pop, long time",Wild,Partial,Abundance,0,Estimates from the Chao models are very  consistent estimates of abundance especially for trend analysis. This is preferibel than 2 yr Petersen models with higher variation,4 yr Chao Mark Recapture Method,Within,,
5a,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,Eastern North Pacific Stock,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Eastern North Pacific,2003,1363,0.069,CV,Individuals,150000,33,unknown,10,krill,Solitary,1551,2.3,4.1,0.9,,Marine,,,NOAA Fisheries. 2015. Stock Assessment Report DRAFT. Blue Whale (Balaenoptera musculus): Eastern North Pacific Stock. http://www.nmfs.noaa.gov/pr/sars/pdf/stocks/pacific/2015/bluewhale-enp_2015.pdf,Report (GOV),"Calambokidis, J. and J. Barlow. 2013. Updated abundance estimates of blue and humpback whales off the US west coast incorporating  photo- identifications  from 2010 and 2011. Document PSRG-2013-13 presented to the Pacific Scientific Review Group, April 2013. 7 p. ",O 1998,O,,,,,,,2,Yes,"Great majority of U.S. Pacific whales, Atlantic pop poorly known, appears small","Large pop, long time",Wild,Partial,Abundance,0,Estimates from the Chao models are very  consistent estimates of abundance especially for trend analysis. This is preferibel than 2 yr Petersen models with higher variation,4 yr Chao Mark Recapture Method,Within,,
5a,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,Eastern North Pacific Stock,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Eastern North Pacific,2007,1459,0.078,CV,Individuals,150000,33,unknown,10,krill,Solitary,1551,2.3,4.1,0.9,,Marine,,,NOAA Fisheries. 2015. Stock Assessment Report DRAFT. Blue Whale (Balaenoptera musculus): Eastern North Pacific Stock. http://www.nmfs.noaa.gov/pr/sars/pdf/stocks/pacific/2015/bluewhale-enp_2015.pdf,Report (GOV),"Calambokidis, J. and J. Barlow. 2013. Updated abundance estimates of blue and humpback whales off the US west coast incorporating  photo- identifications  from 2010 and 2011. Document PSRG-2013-13 presented to the Pacific Scientific Review Group, April 2013. 7 p. ",O 1998,O,,,,,,,2,Yes,"Great majority of U.S. Pacific whales, Atlantic pop poorly known, appears small","Large pop, long time",Wild,Partial,Abundance,0,Estimates from the Chao models are very  consistent estimates of abundance especially for trend analysis. This is preferibel than 2 yr Petersen models with higher variation,4 yr Chao Mark Recapture Method,Within,,
5a,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,Eastern North Pacific Stock,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Eastern North Pacific,2011,1647,0.071,CV,Individuals,150000,33,unknown,10,krill,Solitary,1551,2.3,4.1,0.9,,Marine,,,NOAA Fisheries. 2015. Stock Assessment Report DRAFT. Blue Whale (Balaenoptera musculus): Eastern North Pacific Stock. http://www.nmfs.noaa.gov/pr/sars/pdf/stocks/pacific/2015/bluewhale-enp_2015.pdf,Report (GOV),"Calambokidis, J. and J. Barlow. 2013. Updated abundance estimates of blue and humpback whales off the US west coast incorporating  photo- identifications  from 2010 and 2011. Document PSRG-2013-13 presented to the Pacific Scientific Review Group, April 2013. 7 p. ",O 1998,O,,,,,,,2,Yes,"Great majority of U.S. Pacific whales, Atlantic pop poorly known, appears small","Large pop, long time",Wild,Partial,Abundance,0,Estimates from the Chao models are very  consistent estimates of abundance especially for trend analysis. This is preferibel than 2 yr Petersen models with higher variation,4 yr Chao Mark Recapture Method,Within,,
5a,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,Eastern North Pacific Stock,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Eastern North Pacific,2014,2000,,,Individuals,150000,33,unknown,10,krill,Solitary,1551,2.3,4.1,0.9,,Marine,,,NOAA Fisheries. 2015. Stock Assessment Report DRAFT. Blue Whale (Balaenoptera musculus): Eastern North Pacific Stock. http://www.nmfs.noaa.gov/pr/sars/pdf/stocks/pacific/2015/bluewhale-enp_2015.pdf,Report (GOV),"Calambokidis, J. 2016. Update on the status of humpback and blue whales along the US West Coast including the Gulf of the Farallones. Presentation at Beyond the Golden Gate Research Symposium, Tiburon, CA December 1, 2016. http://www.sfbaynerr.org/wp-content/uploads/2016/11/Proceedings_2016_Final_PDF.pdf",O 1998,O,,,,,,,2,Yes,"Great majority of U.S. Pacific whales, Atlantic pop poorly known, appears small","Large pop, long time",Wild,Partial,Abundance,0,Estimates from the Chao models are very  consistent estimates of abundance especially for trend analysis. This is preferibel than 2 yr Petersen models with higher variation,4 yr Chao Mark Recapture Method,Within,,
5,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,NA,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Global population,1800,275000,,,Individuals,150000,33,unknown,10,krill,Solitary,,,,,,Marine,,,"Kemf & Phillips. 1994. Whales in the Wild. World Wildlife Fund, Gland, Switzerland",Book,,O 1998,O,,,,,,,2,Yes,Entire species,"Global (not U.S.), few points",Wild,Entire,Abundance,6,"""Pre-whaling"" Data need to be vetted before using",999,Before,,
5,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,NA,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Global population,1935,35000,30000 - 40000,Range,Individuals,150000,33,unknown,10,krill,Solitary,,,,,,Marine,,,"IUCN 1966 Red Data Book. Vol. 1 - Mammalia. International Union for the Conservation of Nature and Natural Resources, Morges, Switzerland",Book,,O 1998,O,,,,,,,2,Yes,Entire species,"Global (not U.S.), few points",Wild,Entire,Abundance,6,Data need to be vetted before using,999,Before,,
5,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,NA,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Global population,1962,1860,930 - 2790,Range,Individuals,150000,33,unknown,10,krill,Solitary,,,,,,Marine,,,"IUCN 1966 Red Data Book. Vol. 1 - Mammalia. International Union for the Conservation of Nature and Natural Resources, Morges, Switzerland",Book,,O 1998,O,,,,,,,2,Yes,Entire species,"Global (not U.S.), few points",Wild,Entire,Abundance,6,Data need to be vetted before using,999,Before,,
5,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,NA,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Global population,1964,1325,650 - 2000,Range,Individuals,150000,33,unknown,10,krill,Solitary,,,,,,Marine,,,Oryx 1964a. Whaling agreement hitch. Oryx 7:145.,Media,,O 1998,O,,,,,,,2,Yes,Entire species,"Global (not U.S.), few points",Wild,Entire,Abundance,6,"""In the 1960s"", Data need to be vetted before using",999,Before,,
5,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,NA,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Global population,1978,4250,4000 - 4500,Range,Individuals,150000,33,unknown,10,krill,Solitary,,,,,,Marine,,,"Burton & Pearson. 1987. Rare Mammals of the World. Stephen Greene Press, Lexington, MA, USA.",Book,,O 1998,O,,,,,,,2,Yes,Entire species,"Global (not U.S.), few points",Wild,Entire,Abundance,6,"""Late 1970s"",  Data need to be vetted before using",999,Within,,
5,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,NA,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Global population,1980,6500,,,Individuals,150000,33,unknown,10,krill,Solitary,,,,,,Marine,,,"Nowak & Paradiso. 1983. Walker's Mammals of the World, vols. 1 and 2. 4th edition. Johns Hopkins University Press, Baltimore, MD, USA.",Book,,O 1998,O,,,,,,,2,Yes,Entire species,"Global (not U.S.), few points",Wild,Entire,Abundance,6,"""About 6500"", Data need to be vetted before using",999,Within,,
5,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,NA,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Global population,1990,2750,2500 - 3000,Range,Individuals,150000,33,unknown,10,krill,Solitary,,,,,,Marine,,,"Klinowska, M. 1991. Dolphins, Porpoises and Whales of the World - The IUCN Red Data Book. IUCN. Gland, Switzerland.",Book,,O 1998,O,,,,,,,2,Yes,Entire species,"Global (not U.S.), few points",Wild,Entire,Abundance,6,Data need to be vetted before using,999,Within,,
5,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,NA,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Global population,1994,5000,,,Individuals,150000,33,unknown,10,krill,Solitary,,,,,,Marine,,,"Kemf & Phillips. 1994. Whales in the Wild. World Wildlife Fund, Gland, Switzerland.",Book,,O 1998,O,,,,,,,2,Yes,Entire species,"Global (not U.S.), few points",Wild,Entire,Abundance,6,"""Probably under 5,000"", Data need to be vetted before using",999,Within,,
5,Marine mammal,Cetacean,Blue whale,Balaenoptera musculus,NA,Endangered,US/F,1970,NA,1998,Depleted,Appendix I,Global population,2002,5000,,,Individuals,150000,33,unknown,10,krill,Solitary,,,,,,Marine,,,Committee on the Status of Endangered Wildlife in Canada (2002) Assessment and Update Status Report on the Blue Whale Balaenoptera musculus,Report (GOV),,O 1998,O,,,,,,,2,Yes,Entire species,"Global (not U.S.), few points",Wild,Entire,Abundance,6,Data need to be vetted before using,999,Within,,
6,Marine mammal,Cetacean,False killer whale,Pseudorca crassidens,Main Hawaiian Islands Insular,Endangered,US,2012,NA,NA,depleted,Appendix II,Main Hawaiian Islands Insular,2004,162,0.23,CV,Individuals,,,,,,,,,,,,Marine,,,"NMFS 2015 FALSE KILLER WHALE (Pseudorca crassidens): Hawaiian Islands Stock Complex– Main Hawaiian Islands Insular, Northwestern Hawaiian Islands, and Hawaii Pelagic Stocks, 12 p. ",Report (GOV),"Oleson, E.M., C.H. Boggs, K.A. Forney, M.B. Hanson, D.R. Kobayashi, B.L. Taylor, P.R. Wade, and G.M. Ylitalo.  2010. Status Review of Hawaiian Insular False Killer Whales (Pseudorca crassidens under  the Endangered Species Act. U.S Dep. Commerc. NOAA Tech Memo., NOAA- TM-NMFS-PIFSC-22. 140 p. + Appendices. ",,,,,,,,,,,,,Wild,Partial,Abundance,,,,,"Unpublished estimates of abundance for two time periods, 2000-2004 and 2006-2009 in a Population Viability Analysis (PVA).",
6,Marine mammal,Cetacean,False killer whale,Pseudorca crassidens,Main Hawaiian Islands Insular,Endangered,US,2012,NA,NA,depleted,Appendix II,Main Hawaiian Islands Insular,2009,151,0.2,CV,Individuals,,,,,,,,,,,,Marine,,,"NMFS 2015 FALSE KILLER WHALE (Pseudorca crassidens): Hawaiian Islands Stock Complex– Main Hawaiian Islands Insular, Northwestern Hawaiian Islands, and Hawaii Pelagic Stocks, 12 p. ",Report (GOV),"Oleson, E.M., C.H. Boggs, K.A. Forney, M.B. Hanson, D.R. Kobayashi, B.L. Taylor, P.R. Wade, and G.M. Ylitalo.  2010. Status Review of Hawaiian Insular False Killer Whales (Pseudorca crassidens under  the Endangered Species Act. U.S Dep. Commerc. NOAA Tech Memo., NOAA- TM-NMFS-PIFSC-22. 140 p. + Appendices. ",,,,,,,,,,,,,Wild,Partial,Abundance,,,,,"Unpublished estimates of abundance for two time periods, 2000-2004 and 2006-2009 in a Population Viability Analysis (PVA). However,  it  should  be  noted  that  even  this  smaller  estimate  may  be  positively-biased, because  missed  photo-ID  matches  were  discovered  after  the  analyses  were  complete  (discussed  in  Oleson  et  al. 2010)",
6,Marine mammal,Cetacean,False killer whale,Pseudorca crassidens,Main Hawaiian Islands Insular,Endangered,US,2012,NA,NA,depleted,Appendix II,Main Hawaiian Islands Insular,2014,92,,,Individuals,,,,,,,,,,,,Marine,,,"NMFS 2015 FALSE KILLER WHALE (Pseudorca crassidens): Hawaiian Islands Stock Complex– Main Hawaiian Islands Insular, Northwestern Hawaiian Islands, and Hawaii Pelagic Stocks, 12 p. ",Report (GOV),"Baird, R.W., S.D. Mahaffy, and A.G. Gorgonne. 2015. Minimum population size of main Hawaiian Islands insular false killer  whales based on photo-identification. Presented  to the  Pacific  Scientific Review  Group, 10-12 March, 2015, Seattle, WA. PSRG-2015-08- 3p",,,,,,,,,,,,,Wild,Partial,Abundance,,,,,"The  minimum  population  estimate  for  the  MHI  insular  stock  of  false  killer  whales  is  the  number  of distinctive individuals identified during 2011 to 2014 photo-identification studies, or 92  false killer whales (Baird et al.  2015).",
7,Marine mammal,Cetacean,Bowhead whale,Balaena mysticetus,NA,Endangered,US/F,1970,NA,NA,depleted,Appendix I,Western Arctic stock,1500,16700,10400 - 23000,pre-whaling,"Individuals counted from sea ice north of Point Barrow, AK",,,,,,,,,,,,Marine,,,,Report (GOV),"Woodby, D.A. and Botkin, D.B. 1993. Stock sizes prior to commercial whaling. Pp. 387-407 in Burns, J.J., Montague, J.J., and Cowles, C.J. (eds.), The bowhead whale. Soc. Mar. Mammalogy, Spec. Publ. No.2. ",,,,,,,,,2,Yes,Entire western arctic stock,"Entire western arctic stock, 61% time",Wild,Entire,Abundance,60,,estimated by back-projecting with a simple recruitment model,Before,,"""Pre-whaling"" arbitrarily CBD to 1500. Find a more specifc data?"
7,Marine mammal,Cetacean,Bowhead whale,Balaena mysticetus,NA,Endangered,US/F,1970,NA,NA,depleted,Appendix I,Western Arctic stock,1848,10960,9190 - 13950,start of commercial whaling,"Individuals counted from sea ice north of Point Barrow, AK",,,,,,,,,,,,Marine,,,,Report (GOV),"Brandon, J. and Wade, P.R. 2004. Assessment of the Bering-Chukchi-Beaufort Seas stock of bowhead whales. Unpubl. Report submitted to the Int. Whal. Comm. (SC/56/BRG20). 32 pp.",,,,,,,,,2,Yes,Entire western arctic stock,"Entire western arctic stock, 61% time",Wild,Entire,Abundance,60,,estimated by bayesian model averaging,Before,,
7,Marine mammal,Cetacean,Bowhead whale,Balaena mysticetus,NA,Endangered,US/F,1970,NA,NA,depleted,Appendix I,Western Arctic stock,1910,2000,1000 - 3000,end of commercial whaling,"Individuals counted from sea ice north of Point Barrow, AK",,,,,,,,,,,,Marine,,,,Report (GOV),Woodby and Botkin (1993),,,,,,,,,2,Yes,Entire western arctic stock,"Entire western arctic stock, 61% time",Wild,Entire,Abundance,60,,999,Before,,
7a,Marine mammal,Cetacean,Bowhead whale,Balaena mysticetus,Western Arctic stock,Endangered,US/F,1970,NA,NA,depleted,Appendix I,Western Arctic stock,1978,4765,0.305,CV,"Individuals counted from sea ice north of Point Barrow, AK",,,,,,,,,,,,Marine,,,"NOAA Fisheries. 2012. Stock Assessment Report. Bowhead Whale (Balaena mysticetus) Western Arctic Stock. National Oceanic and Atmospheric Administration, Washington, D.C. http://www.nmfs.noaa.gov/pr/pdfs/sars/ak2012whbh-arw.pdf",Report (GOV),"George, J.C., Zeh, J., Suydam, R., and Clark, C. 2004. Abundance and population trend (1978-2001) of western arctic bowhead whales surveyed near Barrow, Alaska. Mar. Mammal Sci. 20:755-773.; Zeh, J.E. and Punt, A.E. 2004. Updated 1978-2001 abundance estim",,,,,,,,,2,Yes,Entire western arctic stock,"Entire western arctic stock, 61% time",Wild,Entire,Abundance,60,,"1 (corrected ice-based census counts from Pt. Barrows, AK)",Within,,
7a,Marine mammal,Cetacean,Bowhead whale,Balaena mysticetus,Western Arctic stock,Endangered,US/F,1970,NA,NA,depleted,Appendix I,Western Arctic stock,1980,3885,0.343,CV,"Individuals counted from sea ice north of Point Barrow, AK",,,,,,,,,,,,Marine,,,"NOAA Fisheries. 2012. Stock Assessment Report. Bowhead Whale (Balaena mysticetus) Western Arctic Stock. National Oceanic and Atmospheric Administration, Washington, D.C. http://www.nmfs.noaa.gov/pr/pdfs/sars/ak2012whbh-arw.pdf",Report (GOV),"George, J.C., Zeh, J., Suydam, R., and Clark, C. 2004. Abundance and population trend (1978-2001) of western arctic bowhead whales surveyed near Barrow, Alaska. Mar. Mammal Sci. 20:755-773.; Zeh, J.E. and Punt, A.E. 2004. Updated 1978-2001 abundance estim",,,,,,,,,2,Yes,Entire western arctic stock,"Entire western arctic stock, 61% time",Wild,Entire,Abundance,60,,"1 (corrected ice-based census counts from Pt. Barrows, AK)",Within,,
7a,Marine mammal,Cetacean,Bowhead whale,Balaena mysticetus,Western Arctic stock,Endangered,US/F,1970,NA,NA,depleted,Appendix I,Western Arctic stock,1981,4467,0.273,CV,"Individuals counted from sea ice north of Point Barrow, AK",,,,,,,,,,,,Marine,,,"NOAA Fisheries. 2012. Stock Assessment Report. Bowhead Whale (Balaena mysticetus) Western Arctic Stock. National Oceanic and Atmospheric Administration, Washington, D.C. http://www.nmfs.noaa.gov/pr/pdfs/sars/ak2012whbh-arw.pdf",Report (GOV),"George, J.C., Zeh, J., Suydam, R., and Clark, C. 2004. Abundance and population trend (1978-2001) of western arctic bowhead whales surveyed near Barrow, Alaska. Mar. Mammal Sci. 20:755-773.; Zeh, J.E. and Punt, A.E. 2004. Updated 1978-2001 abundance estim",,,,,,,,,2,Yes,Entire western arctic stock,"Entire western arctic stock, 61% time",Wild,Entire,Abundance,60,,"1 (corrected ice-based census counts from Pt. Barrows, AK)",Within,,
7a,Marine mammal,Cetacean,Bowhead whale,Balaena mysticetus,Western Arctic stock,Endangered,US/F,1970,NA,NA,depleted,Appendix I,Western Arctic stock,1982,7395,0.281,CV,"Individuals counted from sea ice north of Point Barrow, AK",,,,,,,,,,,,Marine,,,"NOAA Fisheries. 2012. Stock Assessment Report. Bowhead Whale (Balaena mysticetus) Western Arctic Stock. National Oceanic and Atmospheric Administration, Washington, D.C. http://www.nmfs.noaa.gov/pr/pdfs/sars/ak2012whbh-arw.pdf",Report (GOV),"George, J.C., Zeh, J., Suydam, R., and Clark, C. 2004. Abundance and population trend (1978-2001) of western arctic bowhead whales surveyed near Barrow, Alaska. Mar. Mammal Sci. 20:755-773.; Zeh, J.E. and Punt, A.E. 2004. Updated 1978-2001 abundance estim",,,,,,,,,2,Yes,Entire western arctic stock,"Entire western arctic stock, 61% time",Wild,Entire,Abundance,60,,"1 (corrected ice-based census counts from Pt. Barrows, AK)",Within,,
